"id","username","email","password","fullName","role","isActive","lastLogin","createdAt","updatedAt"
"cmhsbjkgo0026maft7kuznnvc","operator78","maya.wijaya78@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Maya Wijaya","OPERATOR",true,"2025-11-03T23:02:31.403Z","2025-11-09T23:02:31.513Z","2025-11-09T23:02:31.513Z"
"cmhsbjkgq0027maftifno7wgb","operator79","fitri.widodo79@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Fitri Widodo","OPERATOR",true,"2025-11-02T23:02:31.403Z","2025-11-09T23:02:31.514Z","2025-11-09T23:02:31.514Z"
"cmhsbjkgr0028maftjvkw7stv","operator80","wawan.rahmanto80@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Rahmanto","OPERATOR",true,"2025-10-20T23:02:31.403Z","2025-11-09T23:02:31.515Z","2025-11-09T23:02:31.515Z"
"cmhsbjkgs0029maft0tjbceub","operator81","dwi.santoso81@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dwi Santoso","OPERATOR",true,"2025-11-05T23:02:31.403Z","2025-11-09T23:02:31.517Z","2025-11-09T23:02:31.517Z"
"cmhsbjkgu002amaftustz9s6d","operator82","fajar.hartono82@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Fajar Hartono","OPERATOR",true,"2025-10-19T23:02:31.403Z","2025-11-09T23:02:31.518Z","2025-11-09T23:02:31.518Z"
"cmhsbjkgv002bmaft58d57t7w","operator83","lia.prasetyo83@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Lia Prasetyo","OPERATOR",true,"2025-11-05T23:02:31.403Z","2025-11-09T23:02:31.519Z","2025-11-09T23:02:31.519Z"
"cmhsbjkgw002cmaftq375p2l5","operator84","wawan.prasetyo84@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Prasetyo","OPERATOR",true,"2025-10-18T23:02:31.403Z","2025-11-09T23:02:31.521Z","2025-11-09T23:02:31.521Z"
"cmhsbjkgx002dmaft12n2c8x9","operator85","wati.hermawan85@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wati Hermawan","OPERATOR",true,"2025-11-09T23:02:31.403Z","2025-11-09T23:02:31.522Z","2025-11-09T23:02:31.522Z"
"cmhsbjkgz002emaft08l1vbix","operator86","imam.hidayat86@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Imam Hidayat","OPERATOR",true,"2025-10-21T23:02:31.403Z","2025-11-09T23:02:31.523Z","2025-11-09T23:02:31.523Z"
"cmhsbjkh0002fmaftroqa5ds0","operator87","dwi.kurniawan87@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dwi Kurniawan","OPERATOR",true,"2025-10-24T23:02:31.403Z","2025-11-09T23:02:31.525Z","2025-11-09T23:02:31.525Z"
"cmhsbjkh2002gmaftmwfsv5sa","operator88","joko.widodo88@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Joko Widodo","OPERATOR",true,"2025-10-12T23:02:31.403Z","2025-11-09T23:02:31.526Z","2025-11-09T23:02:31.526Z"
"cmhsbjkh3002hmaft70hm5ite","operator89","lia.hidayat89@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Lia Hidayat","OPERATOR",true,"2025-10-26T23:02:31.403Z","2025-11-09T23:02:31.528Z","2025-11-09T23:02:31.528Z"
"cmhsbjkh4002imaftgcebfn6x","operator90","andi.nugroho90@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Andi Nugroho","OPERATOR",true,"2025-10-27T23:02:31.403Z","2025-11-09T23:02:31.529Z","2025-11-09T23:02:31.529Z"
"cmhsbjkh6002jmaftjt4a44bb","operator91","ratna.santoso91@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Ratna Santoso","OPERATOR",true,"2025-11-01T23:02:31.403Z","2025-11-09T23:02:31.530Z","2025-11-09T23:02:31.530Z"
"cmhsbjkh7002kmaft1n6w9ofd","operator92","bambang.firmansyah92@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Bambang Firmansyah","OPERATOR",true,"2025-10-20T23:02:31.403Z","2025-11-09T23:02:31.532Z","2025-11-09T23:02:31.532Z"
"cmhsbjkh9002lmaft3h7fienj","operator93","siti.hermawan93@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Siti Hermawan","OPERATOR",true,"2025-10-20T23:02:31.403Z","2025-11-09T23:02:31.533Z","2025-11-09T23:02:31.533Z"
"cmhsbjkha002mmaftaaa9fm21","operator94","andi.rahman94@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Andi Rahman","OPERATOR",true,"2025-10-18T23:02:31.403Z","2025-11-09T23:02:31.534Z","2025-11-09T23:02:31.534Z"
"cmhsbjkhb002nmaft93yc9300","operator95","dewi.rahmanto95@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dewi Rahmanto","OPERATOR",true,"2025-10-26T23:02:31.403Z","2025-11-09T23:02:31.535Z","2025-11-09T23:02:31.535Z"
"cmhsbjkhc002omaftefmf7wn0","operator96","budi.suprapto96@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Budi Suprapto","OPERATOR",true,"2025-10-29T23:02:31.403Z","2025-11-09T23:02:31.536Z","2025-11-09T23:02:31.536Z"
"cmhsbjkhd002pmaft15um6nte","operator97","wawan.kurniawan97@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Kurniawan","OPERATOR",true,"2025-11-09T23:02:31.403Z","2025-11-09T23:02:31.538Z","2025-11-09T23:02:31.538Z"
"cmhsbjkhf002qmaftweiw8clj","operator98","ratna.suprapto98@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Ratna Suprapto","OPERATOR",true,"2025-10-23T23:02:31.403Z","2025-11-09T23:02:31.539Z","2025-11-09T23:02:31.539Z"
"cmhsbjkhg002rmaft60fnufeh","operator99","imam.santoso99@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Imam Santoso","OPERATOR",true,"2025-10-30T23:02:31.403Z","2025-11-09T23:02:31.541Z","2025-11-09T23:02:31.541Z"
"cmhsbjkhi002smafts74a6eqa","operator100","wawan.prasetyo100@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Prasetyo","OPERATOR",true,"2025-11-06T23:02:31.403Z","2025-11-09T23:02:31.542Z","2025-11-09T23:02:31.542Z"
"cmhsbjkhj002tmaftwzfh17dz","operator101","wati.susilo101@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wati Susilo","OPERATOR",true,"2025-10-24T23:02:31.403Z","2025-11-09T23:02:31.543Z","2025-11-09T23:02:31.543Z"
"cmhsbjkhk002umaftbuzy2rm8","operator102","yudi.firmansyah102@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Yudi Firmansyah","OPERATOR",true,"2025-10-31T23:02:31.403Z","2025-11-09T23:02:31.545Z","2025-11-09T23:02:31.545Z"
"cmhsbjkhl002vmaftoih8nf8h","operator103","wati.hermawan103@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wati Hermawan","OPERATOR",true,"2025-10-14T23:02:31.403Z","2025-11-09T23:02:31.546Z","2025-11-09T23:02:31.546Z"
"cmhsbjkhm002wmaftbcw2f4mf","operator104","sri.prasetyo104@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sri Prasetyo","OPERATOR",true,"2025-11-03T23:02:31.403Z","2025-11-09T23:02:31.547Z","2025-11-09T23:02:31.547Z"
"cmhsbjkho002xmaft02flh9j4","operator105","siti.santoso105@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Siti Santoso","OPERATOR",true,"2025-10-31T23:02:31.403Z","2025-11-09T23:02:31.548Z","2025-11-09T23:02:31.548Z"
"cmhsbjkhp002ymaftw8m5cc6n","operator106","siti.hartono106@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Siti Hartono","OPERATOR",true,"2025-10-15T23:02:31.403Z","2025-11-09T23:02:31.550Z","2025-11-09T23:02:31.550Z"
"cmhsbjkhr002zmaft001je0lh","operator107","eko.wijaya107@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Eko Wijaya","OPERATOR",true,"2025-10-26T23:02:31.403Z","2025-11-09T23:02:31.551Z","2025-11-09T23:02:31.551Z"
"cmhsbjkhs0030maftdx8vsoen","operator108","ratna.kurniawan108@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Ratna Kurniawan","OPERATOR",true,"2025-10-12T23:02:31.403Z","2025-11-09T23:02:31.552Z","2025-11-09T23:02:31.552Z"
"cmhsbjkht0031maftok0eku7q","operator109","slamet.setiawan109@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Slamet Setiawan","OPERATOR",true,"2025-11-04T23:02:31.403Z","2025-11-09T23:02:31.553Z","2025-11-09T23:02:31.553Z"
"cmhsbjkhu0032maftbbmrqhnr","operator110","slamet.nugroho110@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Slamet Nugroho","OPERATOR",true,"2025-10-15T23:02:31.403Z","2025-11-09T23:02:31.555Z","2025-11-09T23:02:31.555Z"
"cmhsbjkhw0033mafts6wkhxrl","operator111","fajar.susilo111@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Fajar Susilo","OPERATOR",true,"2025-10-17T23:02:31.403Z","2025-11-09T23:02:31.556Z","2025-11-09T23:02:31.556Z"
"cmhsbjkhx0034maftajgrd6gl","operator112","siti.hermawan112@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Siti Hermawan","OPERATOR",true,"2025-11-08T23:02:31.403Z","2025-11-09T23:02:31.558Z","2025-11-09T23:02:31.558Z"
"cmhsbjkhy0035maftd5grtf1q","operator113","siti.wijaya113@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Siti Wijaya","OPERATOR",true,"2025-10-20T23:02:31.403Z","2025-11-09T23:02:31.559Z","2025-11-09T23:02:31.559Z"
"cmhsbjki00036mafthlotpm2u","operator114","ratna.rahmanto114@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Ratna Rahmanto","OPERATOR",true,"2025-10-18T23:02:31.403Z","2025-11-09T23:02:31.560Z","2025-11-09T23:02:31.560Z"
"cmhsbjki10037maft4cw7un3t","operator115","rina.setiawan115@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Rina Setiawan","OPERATOR",true,"2025-10-28T23:02:31.403Z","2025-11-09T23:02:31.561Z","2025-11-09T23:02:31.561Z"
"cmhsbjki20038maftaz0jpluk","operator116","sri.suprapto116@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sri Suprapto","OPERATOR",false,"2025-11-05T23:02:31.403Z","2025-11-09T23:02:31.562Z","2025-11-09T23:02:31.562Z"
"cmhsbjki30039maftl3no22xp","operator117","wahyu.wijaya117@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wahyu Wijaya","OPERATOR",true,"2025-10-27T23:02:31.403Z","2025-11-09T23:02:31.564Z","2025-11-09T23:02:31.564Z"
"cmhsbjki4003amaft8el2msgk","operator118","imam.saputra118@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Imam Saputra","OPERATOR",true,"2025-10-31T23:02:31.403Z","2025-11-09T23:02:31.565Z","2025-11-09T23:02:31.565Z"
"cmhsbjki6003bmaftbq5fedl8","operator119","rudi.purwanto119@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Rudi Purwanto","OPERATOR",true,"2025-11-07T23:02:31.403Z","2025-11-09T23:02:31.566Z","2025-11-09T23:02:31.566Z"
"cmhsbjki7003cmaftjcyofa3o","operator120","wawan.hartono120@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Hartono","OPERATOR",true,"2025-11-09T23:02:31.403Z","2025-11-09T23:02:31.567Z","2025-11-09T23:02:31.567Z"
"cmhsbjki8003dmaft0t2v4llt","operator121","fitri.kurniawan121@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Fitri Kurniawan","OPERATOR",true,"2025-11-02T23:02:31.403Z","2025-11-09T23:02:31.569Z","2025-11-09T23:02:31.569Z"
"cmhsbjki9003emaftbrq64c0l","operator122","tri.firmansyah122@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Tri Firmansyah","OPERATOR",true,"2025-10-31T23:02:31.403Z","2025-11-09T23:02:31.570Z","2025-11-09T23:02:31.570Z"
"cmhsbjkib003fmaftbui3gtjb","operator123","dwi.widodo123@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dwi Widodo","OPERATOR",true,"2025-10-31T23:02:31.403Z","2025-11-09T23:02:31.571Z","2025-11-09T23:02:31.571Z"
"cmhsbjkic003gmaft89i6yfd6","operator124","hendra.wijaya124@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Hendra Wijaya","OPERATOR",true,"2025-10-11T23:02:31.403Z","2025-11-09T23:02:31.573Z","2025-11-09T23:02:31.573Z"
"cmhsbjkie003hmaftc3zykkb5","operator125","eko.hidayat125@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Eko Hidayat","OPERATOR",true,"2025-10-31T23:02:31.403Z","2025-11-09T23:02:31.574Z","2025-11-09T23:02:31.574Z"
"cmhsbjkif003imaftihomft4t","operator126","ratna.setiawan126@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Ratna Setiawan","OPERATOR",true,"2025-10-19T23:02:31.403Z","2025-11-09T23:02:31.575Z","2025-11-09T23:02:31.575Z"
"cmhsbjkig003jmaft8qblylhh","operator127","agus.rahmanto127@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Agus Rahmanto","OPERATOR",true,"2025-10-24T23:02:31.403Z","2025-11-09T23:02:31.576Z","2025-11-09T23:02:31.576Z"
"cmhsbjkih003kmaftmuaowrdr","operator128","ahmad.wijaya128@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Ahmad Wijaya","OPERATOR",true,"2025-10-17T23:02:31.403Z","2025-11-09T23:02:31.578Z","2025-11-09T23:02:31.578Z"
"cmhsbjkii003lmaft0pwy4ahh","operator129","agus.rahmanto129@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Agus Rahmanto","OPERATOR",true,"2025-11-02T23:02:31.403Z","2025-11-09T23:02:31.579Z","2025-11-09T23:02:31.579Z"
"cmhsbjkik003mmaftp3ynr9sj","operator130","lia.prasetyo130@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Lia Prasetyo","OPERATOR",true,"2025-11-01T23:02:31.403Z","2025-11-09T23:02:31.580Z","2025-11-09T23:02:31.580Z"
"cmhsbjkil003nmaftnjcmwyaj","operator131","lia.widodo131@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Lia Widodo","OPERATOR",true,"2025-10-19T23:02:31.403Z","2025-11-09T23:02:31.581Z","2025-11-09T23:02:31.581Z"
"cmhsbjkim003omaftbyn95pvk","operator132","indah.saputra132@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Indah Saputra","OPERATOR",true,"2025-10-14T23:02:31.403Z","2025-11-09T23:02:31.583Z","2025-11-09T23:02:31.583Z"
"cmhsbjkin003pmaftfe7tzvsi","operator133","sri.widodo133@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sri Widodo","OPERATOR",true,"2025-11-08T23:02:31.403Z","2025-11-09T23:02:31.584Z","2025-11-09T23:02:31.584Z"
"cmhsbjkip003qmaftqz4h7sqk","operator134","dedi.wijaya134@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dedi Wijaya","OPERATOR",true,"2025-11-03T23:02:31.403Z","2025-11-09T23:02:31.585Z","2025-11-09T23:02:31.585Z"
"cmhsbjkiq003rmaftthnhc3v3","operator135","wawan.hartono135@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Hartono","OPERATOR",true,"2025-10-20T23:02:31.403Z","2025-11-09T23:02:31.586Z","2025-11-09T23:02:31.586Z"
"cmhsbjkir003smaftut9s11aj","operator136","rina.suprapto136@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Rina Suprapto","OPERATOR",true,"2025-11-04T23:02:31.403Z","2025-11-09T23:02:31.588Z","2025-11-09T23:02:31.588Z"
"cmhsbjkit003tmaft9mloxot4","operator137","rudi.hartono137@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Rudi Hartono","OPERATOR",true,"2025-10-27T23:02:31.403Z","2025-11-09T23:02:31.589Z","2025-11-09T23:02:31.589Z"
"cmhsbjkiu003umaftnwe1z4ah","operator138","eko.widodo138@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Eko Widodo","OPERATOR",true,"2025-11-04T23:02:31.403Z","2025-11-09T23:02:31.591Z","2025-11-09T23:02:31.591Z"
"cmhsbjkiw003vmaftm44zoke4","operator139","budi.suprapto139@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Budi Suprapto","OPERATOR",true,"2025-10-14T23:02:31.403Z","2025-11-09T23:02:31.592Z","2025-11-09T23:02:31.592Z"
"cmhsbjkix003wmaftvax6w9nz","operator140","lia.kurniawan140@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Lia Kurniawan","OPERATOR",true,"2025-10-25T23:02:31.403Z","2025-11-09T23:02:31.594Z","2025-11-09T23:02:31.594Z"
"cmhsbjkiy003xmaft82rkpxck","operator141","hadi.rahmanto141@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Hadi Rahmanto","OPERATOR",true,"2025-10-29T23:02:31.403Z","2025-11-09T23:02:31.595Z","2025-11-09T23:02:31.595Z"
"cmhsbjkj0003ymaft190xkmv8","operator142","joko.hermawan142@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Joko Hermawan","OPERATOR",false,"2025-10-29T23:02:31.403Z","2025-11-09T23:02:31.596Z","2025-11-09T23:02:31.596Z"
"cmhsbjkj1003zmaftjnmbujew","operator143","maya.hidayat143@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Maya Hidayat","OPERATOR",true,"2025-11-04T23:02:31.403Z","2025-11-09T23:02:31.597Z","2025-11-09T23:02:31.597Z"
"cmhsbjkj20040maftj89vxm8h","operator144","joko.santoso144@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Joko Santoso","OPERATOR",true,"2025-10-29T23:02:31.403Z","2025-11-09T23:02:31.599Z","2025-11-09T23:02:31.599Z"
"cmhsbjkj40041maftmdhv2okw","operator145","wawan.putra145@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Putra","OPERATOR",true,"2025-11-08T23:02:31.403Z","2025-11-09T23:02:31.600Z","2025-11-09T23:02:31.600Z"
"cmhsbjkj50042mafttpoe49b7","operator146","dedi.utomo146@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dedi Utomo","OPERATOR",true,"2025-10-25T23:02:31.403Z","2025-11-09T23:02:31.601Z","2025-11-09T23:02:31.601Z"
"cmhsbjkj60043maftk8w2ked6","operator147","budi.prasetyo147@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Budi Prasetyo","OPERATOR",true,"2025-11-09T23:02:31.403Z","2025-11-09T23:02:31.603Z","2025-11-09T23:02:31.603Z"
"cmhsbjkj70044mafte1eqkhpk","operator148","wahyu.saputra148@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wahyu Saputra","OPERATOR",true,"2025-10-24T23:02:31.403Z","2025-11-09T23:02:31.604Z","2025-11-09T23:02:31.604Z"
"cmhsbjkj80045mafthnq650ez","operator149","wawan.firmansyah149@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Firmansyah","OPERATOR",true,"2025-10-11T23:02:31.403Z","2025-11-09T23:02:31.605Z","2025-11-09T23:02:31.605Z"
"cmhsbjkja0046maftyqulpqu0","operator150","dewi.putra150@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dewi Putra","OPERATOR",true,"2025-10-18T23:02:31.403Z","2025-11-09T23:02:31.606Z","2025-11-09T23:02:31.606Z"
"cmhsbjkjb0047maft5gor5ab6","operator151","dewi.wibowo151@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dewi Wibowo","OPERATOR",true,"2025-10-21T23:02:31.403Z","2025-11-09T23:02:31.608Z","2025-11-09T23:02:31.608Z"
"cmhsbjkjd0048maftzi70d8tk","operator152","budi.utomo152@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Budi Utomo","OPERATOR",true,"2025-10-22T23:02:31.403Z","2025-11-09T23:02:31.609Z","2025-11-09T23:02:31.609Z"
"cmhsbjkje0049maft24u7s1iq","operator153","eko.rahman153@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Eko Rahman","OPERATOR",true,"2025-10-29T23:02:31.403Z","2025-11-09T23:02:31.610Z","2025-11-09T23:02:31.610Z"
"cmhsbjkjf004amaft1llrx8co","operator154","andi.widodo154@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Andi Widodo","OPERATOR",true,"2025-11-08T23:02:31.403Z","2025-11-09T23:02:31.612Z","2025-11-09T23:02:31.612Z"
"cmhsbjkjg004bmaftjd2f6sh0","operator155","fajar.putra155@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Fajar Putra","OPERATOR",true,"2025-11-06T23:02:31.403Z","2025-11-09T23:02:31.613Z","2025-11-09T23:02:31.613Z"
"cmhsbjkji004cmaftozmqb3sc","operator156","rudi.santoso156@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Rudi Santoso","OPERATOR",true,"2025-10-16T23:02:31.403Z","2025-11-09T23:02:31.614Z","2025-11-09T23:02:31.614Z"
