"id","userId","employeeNumber","licenseNumber","licenseType","licenseExpiry","competency","status","shift","totalHours","rating","joinDate","resignDate","createdAt","updatedAt"
"cmhsbjo6h03t4maftopkn8spo","cmhsbjkin003pmaftfe7tzvsi","OPR-0068","SIM-MU3GDLM3","SIM_B2","2028-01-28T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":5}","ACTIVE","SHIFT_2",10153,4.30335078334269,"2020-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.329Z","2025-11-09T23:02:36.329Z"
"cmhsbjo6i03t6maftwuaqrx43","cmhsbjkip003qmaftqz4h7sqk","OPR-0069","SIM-PX3DRPO7","SIM_B2","2028-06-26T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_3",12101,3.933268853422578,"2019-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.331Z","2025-11-09T23:02:36.331Z"
"cmhsbjo6k03t8maftf1uzaecw","cmhsbjkiq003rmaftthnhc3v3","OPR-0070","SIM-Z0BMLWWY","SIM_B2","2028-12-23T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":10}","ACTIVE","SHIFT_1",20427,4.807566300347851,"2015-11-12T23:02:36.204Z",,"2025-11-09T23:02:36.333Z","2025-11-09T23:02:36.333Z"
"cmhsbjo6m03tamaftwy4p225e","cmhsbjkir003smaftut9s11aj","OPR-0071","SIM-Q604FTSG","SIM_B2","2026-08-06T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":2}","ACTIVE","SHIFT_2",4399,4.534671145683621,"2023-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.335Z","2025-11-09T23:02:36.335Z"
"cmhsbjo6o03tcmaftnaes6rxa","cmhsbjkit003tmaft9mloxot4","OPR-0072","SIM-F2DQDLTH","SIM_B2","2026-07-07T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":5}","ACTIVE","SHIFT_3",10375,3.897573607149684,"2020-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.336Z","2025-11-09T23:02:36.336Z"
"cmhsbjo6q03temaftjwbtq0sp","cmhsbjkiu003umaftnwe1z4ah","OPR-0073","SIM-5J190ZP3","SIM_B2","2028-12-23T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","ACTIVE","SHIFT_1",2355,3.674689918285373,"2024-11-09T23:02:36.204Z",,"2025-11-09T23:02:36.338Z","2025-11-09T23:02:36.338Z"
"cmhsbjo6r03tgmaftrz9ljtjp","cmhsbjkiw003vmaftm44zoke4","OPR-0074","SIM-UW9OW9GR","OPERATOR_ALAT_BERAT","2026-12-04T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":7}","ACTIVE","SHIFT_2",14317,3.588311466526323,"2018-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.339Z","2025-11-09T23:02:36.339Z"
"cmhsbjo6t03timafti4fl1gji","cmhsbjkix003wmaftvax6w9nz","OPR-0075","SIM-BAA2JF0Z","SIM_B2","2027-12-29T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":4}","ACTIVE","SHIFT_3",8287,3.881363777489109,"2021-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.341Z","2025-11-09T23:02:36.341Z"
"cmhsbjo6u03tkmaft18uy03m2","cmhsbjkiy003xmaft82rkpxck","OPR-0076","SIM-YQ10IN1D","OPERATOR_ALAT_BERAT","2028-07-26T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","ACTIVE","SHIFT_1",18321,3.643765127817749,"2016-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.342Z","2025-11-09T23:02:36.342Z"
"cmhsbjo6w03tmmaftqz8jzd6a","cmhsbjkj0003ymaft190xkmv8","OPR-0077","SIM-8CR88ICJ","OPERATOR_ALAT_BERAT","2026-07-07T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":4}","SICK","SHIFT_2",8063,4.567192264486598,"2021-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.344Z","2025-11-09T23:02:36.344Z"
"cmhsbjo6x03tomaft9ag0h7oz","cmhsbjkj1003zmaftjnmbujew","OPR-0078","SIM-FDWXH9RS","SIM_B2","2027-08-31T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_3",14034,4.199186188462161,"2018-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.345Z","2025-11-09T23:02:36.345Z"
"cmhsbjo6z03tqmaftt3balt77","cmhsbjkj20040maftj89vxm8h","OPR-0079","SIM-NYCUXT0C","SIM_B2","2028-12-23T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":8}","ACTIVE","SHIFT_1",16135,4.175366805280745,"2017-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.347Z","2025-11-09T23:02:36.347Z"
"cmhsbjo7103tsmaftc712askr","cmhsbjkj40041maftmdhv2okw","OPR-0080","SIM-XK7MJV50","OPERATOR_ALAT_BERAT","2029-01-22T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":8}","ACTIVE","SHIFT_2",16175,3.568912953191812,"2017-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.349Z","2025-11-09T23:02:36.349Z"
"cmhsbjo7303tumaft2rijngni","cmhsbjkj50042mafttpoe49b7","OPR-0081","SIM-QRFHJ50C","OPERATOR_ALAT_BERAT","2026-09-05T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":2}","ACTIVE","SHIFT_3",4410,4.429398993519696,"2023-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.351Z","2025-11-09T23:02:36.351Z"
"cmhsbjo7403twmaftxwoketow","cmhsbjkj60043maftk8w2ked6","OPR-0082","SIM-QEI45BE1","OPERATOR_ALAT_BERAT","2027-04-03T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":10}","ACTIVE","SHIFT_1",20098,4.128195261084327,"2015-11-12T23:02:36.204Z",,"2025-11-09T23:02:36.353Z","2025-11-09T23:02:36.353Z"
"cmhsbjo7603tymaftg599vjp2","cmhsbjkj70044mafte1eqkhpk","OPR-0083","SIM-J934TSR2","OPERATOR_ALAT_BERAT","2027-09-30T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":10}","ACTIVE","SHIFT_2",20212,3.945169751900222,"2015-11-12T23:02:36.204Z",,"2025-11-09T23:02:36.354Z","2025-11-09T23:02:36.354Z"
"cmhsbjo7703u0maftzvaup7zv","cmhsbjkj80045mafthnq650ez","OPR-0084","SIM-CBWORIFX","SIM_B2","2026-12-04T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":9}","SICK","SHIFT_3",18032,3.99891221064518,"2016-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.356Z","2025-11-09T23:02:36.356Z"
"cmhsbjo7903u2mafta6tc0f3w","cmhsbjkja0046maftyqulpqu0","OPR-0085","SIM-LZKSHKPB","OPERATOR_ALAT_BERAT","2029-03-23T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":5}","ACTIVE","SHIFT_1",10233,4.870432838223762,"2020-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.357Z","2025-11-09T23:02:36.357Z"
"cmhsbjo7a03u4maft7it77rbg","cmhsbjkjb0047maft5gor5ab6","OPR-0086","SIM-HIVNUZRZ","OPERATOR_ALAT_BERAT","2028-05-27T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":8}","ACTIVE","SHIFT_2",16333,4.459659357264849,"2017-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.359Z","2025-11-09T23:02:36.359Z"
"cmhsbjo7c03u6maft6xtdy5pa","cmhsbjkjd0048maftzi70d8tk","OPR-0087","SIM-DJ9HKGQR","OPERATOR_ALAT_BERAT","2028-01-28T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":8}","ACTIVE","SHIFT_3",16211,3.650119574710193,"2017-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.361Z","2025-11-09T23:02:36.361Z"
"cmhsbjo7e03u8maftwdwb59yb","cmhsbjkje0049maft24u7s1iq","OPR-0088","SIM-99O15NTB","SIM_B2","2027-12-29T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","SICK","SHIFT_1",14470,3.661029875073448,"2018-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.363Z","2025-11-09T23:02:36.363Z"
"cmhsbjo7g03uamaftzcz8ezqy","cmhsbjkjf004amaft1llrx8co","OPR-0089","SIM-JR8ZCSH9","SIM_B2","2026-09-05T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":2}","ACTIVE","SHIFT_2",4033,3.568607513843065,"2023-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.364Z","2025-11-09T23:02:36.364Z"
"cmhsbjo7i03ucmaft1lglgfan","cmhsbjkjg004bmaftjd2f6sh0","OPR-0090","SIM-RR8CK5ZM","OPERATOR_ALAT_BERAT","2026-05-08T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":7}","ACTIVE","SHIFT_3",14271,4.06267887160927,"2018-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.367Z","2025-11-09T23:02:36.367Z"
"cmhsbjo7k03uemafttbiafmla","cmhsbjkji004cmaftozmqb3sc","OPR-0091","SIM-7ZPGY9BS","OPERATOR_ALAT_BERAT","2027-03-04T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":2}","SICK","SHIFT_1",4226,3.825704955157601,"2023-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.369Z","2025-11-09T23:02:36.369Z"
"cmhsbjo7m03ugmaftv5cy0mvz","cmhsbjkjj004dmaftlorw35j9","OPR-0092","SIM-V3GZZ76B","OPERATOR_ALAT_BERAT","2028-05-27T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":2}","ACTIVE","SHIFT_2",4234,3.683289297985774,"2023-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.370Z","2025-11-09T23:02:36.370Z"
"cmhsbjo7o03uimaftsx1g98uk","cmhsbjkjl004emaftcujy0aaq","OPR-0093","SIM-C9526JN2","OPERATOR_ALAT_BERAT","2027-08-01T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":3}","ACTIVE","SHIFT_3",6487,4.812103696843981,"2022-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.372Z","2025-11-09T23:02:36.372Z"
"cmhsbjo7q03ukmaftuvt1bs68","cmhsbjkjm004fmaft06ggeuyn","OPR-0094","SIM-3O0GR8ZT","OPERATOR_ALAT_BERAT","2026-06-07T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":10}","ACTIVE","SHIFT_1",20441,4.272724429508735,"2015-11-12T23:02:36.204Z",,"2025-11-09T23:02:36.374Z","2025-11-09T23:02:36.374Z"
"cmhsbjo7r03ummaftwfavnsum","cmhsbjkjn004gmaftrbmnzmfx","OPR-0095","SIM-FT69AXPK","SIM_B2","2026-05-08T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":9}","ACTIVE","SHIFT_2",18421,3.975986617514532,"2016-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.376Z","2025-11-09T23:02:36.376Z"
"cmhsbjo7t03uomaftvwy4ol8a","cmhsbjkjp004hmaftvrxp1mn9","OPR-0096","SIM-J5Q5MVEK","SIM_B2","2026-05-08T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":2}","ACTIVE","SHIFT_3",4370,3.786305120343732,"2023-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.377Z","2025-11-09T23:02:36.377Z"
"cmhsbjo7u03uqmafte7ze3rsx","cmhsbjkjq004imaftogvlgm2e","OPR-0097","SIM-CIM7YQ5H","OPERATOR_ALAT_BERAT","2026-07-07T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":6}","ACTIVE","SHIFT_1",12064,3.982888007978238,"2019-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.379Z","2025-11-09T23:02:36.379Z"
"cmhsbjo7w03usmaftfbr2ksgh","cmhsbjkjs004jmaft51jczgi2","OPR-0098","SIM-O81K44B3","SIM_B2","2027-08-31T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","SICK","SHIFT_2",2387,4.644996720570855,"2024-11-09T23:02:36.204Z",,"2025-11-09T23:02:36.380Z","2025-11-09T23:02:36.380Z"
"cmhsbjo7y03uumaftj0yjmog3","cmhsbjkju004kmaft3tmwfoua","OPR-0099","SIM-EMPHV29G","OPERATOR_ALAT_BERAT","2029-01-22T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":1}","ACTIVE","SHIFT_3",2150,4.669211299571341,"2024-11-09T23:02:36.204Z",,"2025-11-09T23:02:36.383Z","2025-11-09T23:02:36.383Z"
"cmhsbjo8003uwmaftt8c8gvew","cmhsbjkjv004lmaftzulfjc9o","OPR-0100","SIM-OPO9Y9XB","SIM_B2","2026-11-04T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_1",14461,4.756697271553462,"2018-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.384Z","2025-11-09T23:02:36.384Z"
"cmhsbjo8203uymafttsye01oc","cmhsbjkjw004mmaft7d4517pl","OPR-0101","SIM-5B1NC45H","OPERATOR_ALAT_BERAT","2027-07-02T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":10}","ACTIVE","SHIFT_2",20074,4.671007347667242,"2015-11-12T23:02:36.204Z",,"2025-11-09T23:02:36.386Z","2025-11-09T23:02:36.386Z"
"cmhsbjo8303v0mafty6ac0d9m","cmhsbjkjy004nmaft1nz9aq0o","OPR-0102","SIM-VLI6AGO8","OPERATOR_ALAT_BERAT","2027-06-02T23:02:36.204Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":3}","ACTIVE","SHIFT_3",6209,4.127747288097397,"2022-11-10T23:02:36.204Z",,"2025-11-09T23:02:36.388Z","2025-11-09T23:02:36.388Z"
"cmhsbjo8503v2maftp66t0tnh","cmhsbjkk0004omaftrqko4b2n","OPR-0103","SIM-HZYTITY4","SIM_B2","2027-12-29T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_1",12103,4.108084098164299,"2019-11-11T23:02:36.204Z",,"2025-11-09T23:02:36.389Z","2025-11-09T23:02:36.389Z"
"cmhsbjo8703v4maftunvd06g3","cmhsbjkk2004pmaftxjh52d20","OPR-0104","SIM-UUII15T9","OPERATOR_ALAT_BERAT","2028-09-24T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":8}","ACTIVE","SHIFT_2",16427,4.782777186090639,"2017-11-11T23:02:36.205Z",,"2025-11-09T23:02:36.391Z","2025-11-09T23:02:36.391Z"
"cmhsbjo8803v6maft42234cky","cmhsbjkk4004qmaft2atkrxy0","OPR-0105","SIM-9RE5IX5B","OPERATOR_ALAT_BERAT","2028-12-23T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":8}","ACTIVE","SHIFT_3",16390,3.709592845913682,"2017-11-11T23:02:36.205Z",,"2025-11-09T23:02:36.393Z","2025-11-09T23:02:36.393Z"
"cmhsbjo8a03v8maftr6u3qyza","cmhsbjkk5004rmaftu39a4hln","OPR-0106","SIM-A8V7ZEKC","SIM_B2","2027-11-29T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":3}","ACTIVE","SHIFT_1",6094,4.325523603155475,"2022-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.394Z","2025-11-09T23:02:36.394Z"
"cmhsbjo8b03vamafta3hka9id","cmhsbjkk7004smaft5ycq01d9","OPR-0107","SIM-D243MW8J","SIM_B2","2026-11-04T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","ACTIVE","SHIFT_2",2115,4.256135214880245,"2024-11-09T23:02:36.205Z",,"2025-11-09T23:02:36.396Z","2025-11-09T23:02:36.396Z"
"cmhsbjo8d03vcmaftutv0w54l","cmhsbjkk8004tmaftxdhcxmjm","OPR-0108","SIM-GRVHS5LA","SIM_B2","2027-11-29T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":8}","ACTIVE","SHIFT_3",16393,4.108951217547252,"2017-11-11T23:02:36.205Z",,"2025-11-09T23:02:36.397Z","2025-11-09T23:02:36.397Z"
"cmhsbjo8f03vemaftoxzds4uc","cmhsbjkk9004umaftd119jvux","OPR-0109","SIM-EJ3I54MY","SIM_B2","2028-06-26T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_1",12154,4.332085659113694,"2019-11-11T23:02:36.205Z",,"2025-11-09T23:02:36.399Z","2025-11-09T23:02:36.399Z"
"cmhsbjo8h03vgmaftzxhwcjmz","cmhsbjkka004vmaftsxc486vf","OPR-0110","SIM-VCSE1QKM","OPERATOR_ALAT_BERAT","2026-11-04T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":10}","ACTIVE","SHIFT_2",20322,4.329799221208207,"2015-11-12T23:02:36.205Z",,"2025-11-09T23:02:36.401Z","2025-11-09T23:02:36.401Z"
"cmhsbjo8i03vimaftqgzcfdr3","cmhsbjkkc004wmaftelrhn6jv","OPR-0111","SIM-SQ93HDMM","SIM_B2","2029-02-21T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","SICK","SHIFT_3",2158,3.896387409688939,"2024-11-09T23:02:36.205Z",,"2025-11-09T23:02:36.403Z","2025-11-09T23:02:36.403Z"
"cmhsbjo8k03vkmaftmaucx930","cmhsbjkkd004xmaftde8sq7qa","OPR-0112","SIM-WMP4K4QA","OPERATOR_ALAT_BERAT","2028-10-24T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":10}","ACTIVE","SHIFT_1",20197,3.790349034976614,"2015-11-12T23:02:36.205Z",,"2025-11-09T23:02:36.404Z","2025-11-09T23:02:36.404Z"
"cmhsbjo8l03vmmaft0fdmr1ba","cmhsbjkke004ymaftpboeffck","OPR-0113","SIM-XYA7X2NN","OPERATOR_ALAT_BERAT","2027-05-03T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":4}","ACTIVE","SHIFT_2",8498,3.62661144510862,"2021-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.406Z","2025-11-09T23:02:36.406Z"
"cmhsbjo8n03vomaftrutjszks","cmhsbjkkf004zmaft6xm95ly5","OPR-0114","SIM-LG6W0H3B","SIM_B2","2029-02-21T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":8}","ACTIVE","SHIFT_3",16011,3.752300135399878,"2017-11-11T23:02:36.205Z",,"2025-11-09T23:02:36.407Z","2025-11-09T23:02:36.407Z"
"cmhsbjo8o03vqmaftm6juow60","cmhsbjkkh0050maftqdqi5bzm","OPR-0115","SIM-INJTES60","OPERATOR_ALAT_BERAT","2028-05-27T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":3}","ACTIVE","SHIFT_1",6434,4.664803545651211,"2022-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.409Z","2025-11-09T23:02:36.409Z"
"cmhsbjo8q03vsmaftyynetdch","cmhsbjkki0051maft5rt3lh9g","OPR-0116","SIM-E0NNWYYR","SIM_B2","2027-12-29T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":4}","SICK","SHIFT_2",8417,3.742299044455656,"2021-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.410Z","2025-11-09T23:02:36.410Z"
"cmhsbjo8r03vumaftlb5uyeza","cmhsbjkkk0052maft4yyrk1xa","OPR-0117","SIM-SVS2Y3OJ","SIM_B2","2028-08-25T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":2}","ACTIVE","SHIFT_3",4186,4.377235455181274,"2023-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.412Z","2025-11-09T23:02:36.412Z"
"cmhsbjo8t03vwmaft40krc968","cmhsbjkkl0053maftlcnn7xln","OPR-0118","SIM-B4K4P79F","SIM_B2","2027-12-29T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":5}","ACTIVE","SHIFT_1",10104,3.616637390875144,"2020-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.414Z","2025-11-09T23:02:36.414Z"
"cmhsbjo8v03vymaft5zgekcvz","cmhsbjkkm0054maft0de0jrst","OPR-0119","SIM-ABAR7S1W","SIM_B2","2026-12-04T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":3}","ACTIVE","SHIFT_2",6053,4.150279267458769,"2022-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.415Z","2025-11-09T23:02:36.415Z"
"cmhsbjo8x03w0maftczpwxegg","cmhsbjkkn0055maftf0ftvn58","OPR-0120","SIM-MY7NF7G4","SIM_B2","2029-01-22T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","ACTIVE","SHIFT_3",2408,4.046931940622766,"2024-11-09T23:02:36.205Z",,"2025-11-09T23:02:36.418Z","2025-11-09T23:02:36.418Z"
"cmhsbjo8z03w2maft94jz487o","cmhsbjkkp0056maftbcg6j4f4","OPR-0121","SIM-AXZU8A8C","OPERATOR_ALAT_BERAT","2026-09-05T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":2}","ACTIVE","SHIFT_1",4385,4.011099670060649,"2023-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.419Z","2025-11-09T23:02:36.419Z"
"cmhsbjo9003w4maftg0pbat5x","cmhsbjkkq0057maftuj3et0ei","OPR-0122","SIM-NULVL8HM","SIM_B2","2027-09-30T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":2}","ACTIVE","SHIFT_2",4191,4.037440986987509,"2023-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.421Z","2025-11-09T23:02:36.421Z"
"cmhsbjo9203w6maftyx0xas2f","cmhsbjkkr0058maftj8sxyjnl","OPR-0123","SIM-3Y7068AI","OPERATOR_ALAT_BERAT","2028-04-27T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":2}","ACTIVE","SHIFT_3",4087,3.741615730163771,"2023-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.422Z","2025-11-09T23:02:36.422Z"
"cmhsbjo9303w8maft336byle3","cmhsbjkks0059maftaytmtbmi","OPR-0124","SIM-2WIRNU8W","OPERATOR_ALAT_BERAT","2028-07-26T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":8}","ACTIVE","SHIFT_1",16358,4.224109559531403,"2017-11-11T23:02:36.205Z",,"2025-11-09T23:02:36.424Z","2025-11-09T23:02:36.424Z"
"cmhsbjo9503wamafts28ods3i","cmhsbjkkt005amafttbabiydi","OPR-0125","SIM-X0D46CG7","OPERATOR_ALAT_BERAT","2027-01-03T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","ACTIVE","SHIFT_2",18179,4.153216935736603,"2016-11-11T23:02:36.205Z",,"2025-11-09T23:02:36.425Z","2025-11-09T23:02:36.425Z"
"cmhsbjo9603wcmaftfvk9itzc","cmhsbjkku005bmaftdzddw0cm","OPR-0126","SIM-ZH5WZUK0","OPERATOR_ALAT_BERAT","2028-10-24T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":6}","ACTIVE","SHIFT_3",12133,4.152201908460494,"2019-11-11T23:02:36.205Z",,"2025-11-09T23:02:36.427Z","2025-11-09T23:02:36.427Z"
"cmhsbjo9803wemaft66r91077","cmhsbjkkv005cmaft1go68hvn","OPR-0127","SIM-IEHGDJPK","SIM_B2","2027-08-01T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":8}","ACTIVE","SHIFT_1",16454,3.531631981435608,"2017-11-11T23:02:36.205Z",,"2025-11-09T23:02:36.428Z","2025-11-09T23:02:36.428Z"
"cmhsbjo9a03wgmafti4qiqmc4","cmhsbjkkx005dmaftbyx1vjfi","OPR-0128","SIM-UFWOW6DK","SIM_B2","2026-11-04T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":5}","ACTIVE","SHIFT_2",10080,3.549110931699563,"2020-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.430Z","2025-11-09T23:02:36.430Z"
"cmhsbjo9c03wimaft8e0lhlcu","cmhsbjkky005emaftehozjv8r","OPR-0129","SIM-8JY079N2","OPERATOR_ALAT_BERAT","2027-04-03T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":1}","ACTIVE","SHIFT_3",2108,3.713969653111243,"2024-11-09T23:02:36.205Z",,"2025-11-09T23:02:36.432Z","2025-11-09T23:02:36.432Z"
"cmhsbjo9e03wkmaft1ro57v3j","cmhsbjkl0005fmaftv0d7hlzz","OPR-0130","SIM-1F3VUFRR","OPERATOR_ALAT_BERAT","2027-02-02T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":10}","ACTIVE","SHIFT_1",20488,3.724314373764297,"2015-11-12T23:02:36.205Z",,"2025-11-09T23:02:36.434Z","2025-11-09T23:02:36.434Z"
"cmhsbjo9f03wmmaftdbspi0q9","cmhsbjkl1005gmaft17rlgel3","OPR-0131","SIM-C8SD2AI9","OPERATOR_ALAT_BERAT","2028-12-23T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":3}","ACTIVE","SHIFT_2",6225,4.468807186277536,"2022-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.436Z","2025-11-09T23:02:36.436Z"
"cmhsbjo9h03womaft19flnizw","cmhsbjkl2005hmaftb2xwtnbg","OPR-0132","SIM-85Z9ALAH","SIM_B2","2027-08-01T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","ACTIVE","SHIFT_3",2346,4.20996648831286,"2024-11-09T23:02:36.205Z",,"2025-11-09T23:02:36.437Z","2025-11-09T23:02:36.437Z"
"cmhsbjo9i03wqmaftan0qazwk","cmhsbjkl3005imaft9ihmgh87","OPR-0133","SIM-2R5BMWZT","SIM_B2","2027-03-04T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":10}","SICK","SHIFT_1",20435,4.844604566363044,"2015-11-12T23:02:36.205Z",,"2025-11-09T23:02:36.439Z","2025-11-09T23:02:36.439Z"
"cmhsbjo9k03wsmaftki6stlh8","cmhsbjkl4005jmaftdk46t81t","OPR-0134","SIM-9QUDP0NG","SIM_B2","2028-10-24T23:02:36.205Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":5}","ACTIVE","SHIFT_2",10415,4.436470841250104,"2020-11-10T23:02:36.205Z",,"2025-11-09T23:02:36.440Z","2025-11-09T23:02:36.440Z"
